work_year,experience_level,employment_type,job_title,salary,salary_currency,company_location,company_size
2023,Entry,Full-Time,Applied Machine Learning Scientist,4000000,Indian Rupee,Germany,Large
2023,Mid,Full-Time,Data Scientist,35000,United States Dollar,India,Large
2023,Senior,Full-Time,Data Engineer,230000,United States Dollar,United States,Medium
2023,Mid,Full-Time,AWS Data Architect,258000,United States Dollar,United States,Large
2023,Senior,Full-Time,Data Scientist,196000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,121000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,219000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,141000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,206000,United States Dollar,United States,Medium
2023,Mid,Full-Time,ML Engineer,300000,United States Dollar,Australia,Medium
2023,Mid,Full-Time,ML Engineer,260000,United States Dollar,Australia,Medium
2023,Senior,Full-Time,Data Analyst,147000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Manager,110000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Manager,70000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,284310,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,153090,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,261500,United States Dollar,United States,Large
2023,Senior,Full-Time,Machine Learning Engineer,134500,United States Dollar,United States,Large
2023,Entry,Contract,Product Data Analyst,83200,United States Dollar,United States,Small
2023,Senior,Full-Time,Data Engineer,204500,United States Dollar,Germany,Medium
2023,Senior,Full-Time,Data Engineer,142200,United States Dollar,Germany,Medium
2023,Senior,Full-Time,Data Analyst,145000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,106000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,275300,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,183500,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,120000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Data Engineer,100000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Data Scientist,140000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,115000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,136600,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,109280,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,84000,United States Dollar,Colombia,Medium
2023,Senior,Full-Time,Data Analyst,60000,United States Dollar,Colombia,Medium
2023,Mid,Full-Time,Analytics Engineer,60000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Analytics Engineer,50000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,BI Data Analyst,70000,United States Dollar,United States,Medium
2021,Senior,Freelance,Machine Learning Developer,60000,United States Dollar,Nigeria,Medium
2023,Senior,Full-Time,Research Engineer,281000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Engineer,196000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Data Integration Specialist,69500,United States Dollar,United States,Medium
2023,Entry,Full-Time,Data Integration Specialist,46400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,281000,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Data Scientist,181000,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Data Architect,285000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Architect,210000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Data Analyst,69525,United States Dollar,United States,Medium
2023,Entry,Full-Time,Data Analyst,61800,United States Dollar,United States,Medium
2023,Senior,Full-Time,BI Developer,160000,United States Dollar,Japan,Large
2023,Entry,Full-Time,Data Scientist,40000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,125000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Visualization Analyst,130000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Visualization Analyst,110000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Engineer,225000,United States Dollar,France,Medium
2023,Senior,Full-Time,Research Engineer,168000,United States Dollar,France,Medium
2023,Entry,Full-Time,Data Scientist,130001,United States Dollar,United States,Medium
2023,Entry,Full-Time,Data Scientist,71907,United States Dollar,United States,Medium
2023,Senior,Full-Time,Analytics Engineer,144000,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Analytics Engineer,80000,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Data Architect,205000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Architect,150000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,189400,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Analyst,131685,United States Dollar,United Kingdom,Medium
2023,Executive,Full-Time,Head of Data,204500,United States Dollar,United States,Medium
2023,Executive,Full-Time,Head of Data,142200,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,172000,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Analyst,90000,United States Dollar,United States,Medium
2023,Entry,Full-Time,BI Data Analyst,60000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Data Scientist,105000,Canadian Dollar,Canada,Large
2022,Mid,Full-Time,Data Scientist,45000,British Pound Sterling,United Kingdom,Medium
2023,Senior,Full-Time,Product Data Analyst,57000,United States Dollar,Russian Federation,Large
2023,Mid,Full-Time,Autonomous Vehicle Technician,120000,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Modeler,168400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Modeler,90700,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Engineer,240000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Research Engineer,157250,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,277500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,236500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,172800,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Scientist,110000,United States Dollar,United Kingdom,Medium
2022,Entry,Full-Time,Research Engineer,5500000,Japanese Yen,Japan,Large
2020,Mid,Contract,Sales Data Analyst,60000,United States Dollar,Nigeria,Medium
2023,Entry,Full-Time,Cloud Data Engineer,100000,United States Dollar,United States,Large
2023,Senior,Contract,Finance Data Analyst,300000,Euro,United States,Medium
2023,Entry,Full-Time,Research Scientist,150000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Research Scientist,100000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,62000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,55000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analytics Manager,155000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Analytics Manager,140000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Applied Scientist,36000,United States Dollar,Nigeria,Medium
2023,Senior,Full-Time,Machine Learning Engineer,297300,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,198200,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Operations Analyst,144000,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Operations Analyst,77000,United States Dollar,United Kingdom,Medium
2023,Mid,Full-Time,Data Specialist,87500,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Specialist,62500,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Modeler,90000,British Pound Sterling,United Kingdom,Medium
2023,Mid,Full-Time,Data Modeler,45000,British Pound Sterling,United Kingdom,Medium
2023,Senior,Full-Time,Data Engineer,265000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,217000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Scientist,177300,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Scientist,136300,United States Dollar,United Kingdom,Medium
2023,Senior,Full-Time,Data Analyst,83000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,208450,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,170550,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,72000,United States Dollar,Colombia,Medium
2023,Senior,Full-Time,Data Engineer,60000,United States Dollar,Colombia,Medium
2023,Senior,Full-Time,Machine Learning Engineer,130000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Research Engineer,165000,United States Dollar,United States,Medium
2023,Entry,Full-Time,Research Engineer,145000,United States Dollar,United States,Medium
2023,Executive,Full-Time,Director of Data Science,336400,United States Dollar,United States,Medium
2023,Executive,Full-Time,Director of Data Science,201900,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,189750,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,131100,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Science Manager,270000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Science Manager,95000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,117300,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,69000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,182000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,144000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Science Lead,244000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Science Lead,200000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,260000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Engineer,225000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,102500,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,186600,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Engineer,116500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,80000,United States Dollar,Argentina,Medium
2023,Senior,Full-Time,Data Engineer,60000,United States Dollar,Argentina,Medium
2023,Senior,Full-Time,Machine Learning Scientist,222000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Scientist,138000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,207300,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Data Analyst,149200,United States Dollar,Canada,Medium
2023,Senior,Full-Time,Machine Learning Scientist,292000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Scientist,164500,United States Dollar,United States,Medium
2023,Senior,Full-Time,Machine Learning Scientist,292200,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,163800,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Engineer,126000,United States Dollar,United States,Medium
2023,Mid,Full-Time,AI Scientist,120000,United States Dollar,Germany,Medium
2023,Senior,Full-Time,Computer Vision Engineer,280000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Computer Vision Engineer,210000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,170000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Data Scientist,150000,United States Dollar,United States,Medium
2023,Mid,Full-Time,Machine Learning Engineer,200000,United States Dollar,United States,Medium
2023,Executive,Full-Time,Director of Data Science,225000,United States Dollar,United States,Medium
2023,Executive,Full-Time,Director of Data Science,175000,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Consultant,189750,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Science Consultant,131100,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,123400,United States Dollar,United States,Medium
2023,Senior,Full-Time,Data Analyst,82200,United States Dollar,United States,Medium
